date,areaType,areaCode,areaName,newCasesBySpecimenDate
"2020-09-22",region,E12000008,South East,263
"2020-05-29",region,E12000003,Yorkshire and The Humber,199
"2020-03-14",region,E12000006,East of England,16
"2020-09-21",region,E12000008,South East,226
"2020-05-28",region,E12000003,Yorkshire and The Humber,274
"2020-09-20",region,E12000008,South East,175
"2020-03-13",region,E12000006,East of England,37
"2020-05-27",region,E12000003,Yorkshire and The Humber,254
"2020-09-19",region,E12000008,South East,173
"2020-05-26",region,E12000003,Yorkshire and The Humber,232
"2020-03-12",region,E12000006,East of England,18
"2020-05-25",region,E12000003,Yorkshire and The Humber,254
"2020-05-24",region,E12000003,Yorkshire and The Humber,204
"2020-09-18",region,E12000008,South East,193
"2020-05-23",region,E12000003,Yorkshire and The Humber,235
"2020-09-17",region,E12000008,South East,163
"2020-09-16",region,E12000008,South East,147
"2020-09-15",region,E12000008,South East,137
"2020-09-14",region,E12000008,South East,148
"2020-09-13",region,E12000008,South East,63
"2020-09-12",region,E12000008,South East,136
"2020-09-11",region,E12000008,South East,158
"2020-09-10",region,E12000008,South East,214
"2020-09-09",region,E12000008,South East,167
"2020-09-08",region,E12000008,South East,186
"2020-09-07",region,E12000008,South East,205
"2020-09-06",region,E12000008,South East,180
"2020-09-05",region,E12000008,South East,158
"2020-09-04",region,E12000008,South East,226
"2020-09-03",region,E12000008,South East,225
"2020-09-02",region,E12000008,South East,198
"2020-09-01",region,E12000008,South East,124
"2020-08-31",region,E12000008,South East,117
"2020-08-30",region,E12000008,South East,101
"2020-12-28",region,E12000009,South West,192
"2020-08-29",region,E12000008,South East,104
"2020-12-27",region,E12000009,South West,1861
"2020-08-28",region,E12000008,South East,116
"2020-12-26",region,E12000009,South West,1780
"2020-05-22",region,E12000003,Yorkshire and The Humber,267
"2020-12-25",region,E12000009,South West,553
"2020-05-21",region,E12000003,Yorkshire and The Humber,383
"2020-12-24",region,E12000009,South West,1097
"2020-05-20",region,E12000003,Yorkshire and The Humber,295
"2020-12-23",region,E12000009,South West,1745
"2020-05-19",region,E12000003,Yorkshire and The Humber,388
"2020-12-22",region,E12000009,South West,1782
"2020-05-18",region,E12000003,Yorkshire and The Humber,261
"2020-12-21",region,E12000009,South West,1940
"2020-05-17",region,E12000003,Yorkshire and The Humber,244
"2020-12-20",region,E12000009,South West,1265
"2020-05-16",region,E12000003,Yorkshire and The Humber,259
"2020-12-19",region,E12000009,South West,776
"2020-05-15",region,E12000003,Yorkshire and The Humber,337
"2020-12-18",region,E12000009,South West,1243
"2020-12-17",region,E12000009,South West,1115
"2020-05-14",region,E12000003,Yorkshire and The Humber,355
"2020-05-13",region,E12000003,Yorkshire and The Humber,405
"2020-12-16",region,E12000009,South West,1327
"2020-05-12",region,E12000003,Yorkshire and The Humber,375
"2020-12-15",region,E12000009,South West,1223
"2020-05-11",region,E12000003,Yorkshire and The Humber,425
"2020-12-14",region,E12000009,South West,1262
"2020-05-10",region,E12000003,Yorkshire and The Humber,296
"2020-05-09",region,E12000003,Yorkshire and The Humber,245
"2020-08-27",region,E12000008,South East,127
"2020-03-11",region,E12000006,East of England,14
"2020-08-26",region,E12000008,South East,115
"2020-03-10",region,E12000006,East of England,16
"2020-08-25",region,E12000008,South East,90
"2020-08-24",region,E12000008,South East,95
"2020-08-23",region,E12000008,South East,84
"2020-08-22",region,E12000008,South East,78
"2020-08-21",region,E12000008,South East,110
"2020-03-09",region,E12000006,East of England,5
"2020-08-20",region,E12000008,South East,130
"2020-03-08",region,E12000006,East of England,2
"2020-03-07",region,E12000006,East of England,3
"2020-08-19",region,E12000008,South East,115
"2020-08-18",region,E12000008,South East,77
"2020-08-17",region,E12000008,South East,109
"2020-03-06",region,E12000006,East of England,5
"2020-08-16",region,E12000008,South East,36
"2020-08-15",region,E12000008,South East,45
"2020-08-14",region,E12000008,South East,95
"2020-08-13",region,E12000008,South East,76
"2020-03-05",region,E12000006,East of England,1
"2020-03-04",region,E12000006,East of England,7
"2020-08-12",region,E12000008,South East,83
"2020-03-03",region,E12000006,East of England,7
"2020-08-11",region,E12000008,South East,77
"2020-03-02",region,E12000006,East of England,0
"2020-03-01",region,E12000006,East of England,1
"2020-02-29",region,E12000006,East of England,0
"2020-02-28",region,E12000006,East of England,2
"2020-02-27",region,E12000006,East of England,1
"2020-02-26",region,E12000006,East of England,1
"2020-12-13",region,E12000009,South West,815
"2020-12-12",region,E12000009,South West,664
"2020-12-11",region,E12000009,South West,812
"2020-05-08",region,E12000003,Yorkshire and The Humber,352
"2020-12-10",region,E12000009,South West,869
"2020-05-07",region,E12000003,Yorkshire and The Humber,459
"2020-08-10",region,E12000008,South East,112
"2020-12-09",region,E12000009,South West,816
"2020-08-09",region,E12000008,South East,29
"2020-05-06",region,E12000003,Yorkshire and The Humber,413
"2020-08-08",region,E12000008,South East,31
"2020-12-08",region,E12000009,South West,842
"2020-08-07",region,E12000008,South East,56
"2020-12-07",region,E12000009,South West,780
"2020-05-05",region,E12000003,Yorkshire and The Humber,440
"2020-08-06",region,E12000008,South East,61
"2020-08-05",region,E12000008,South East,66
"2020-12-06",region,E12000009,South West,504
"2020-05-04",region,E12000003,Yorkshire and The Humber,351
"2020-08-04",region,E12000008,South East,66
"2020-08-03",region,E12000008,South East,77
"2020-12-05",region,E12000009,South West,514
"2020-05-03",region,E12000003,Yorkshire and The Humber,384
"2020-08-02",region,E12000008,South East,21
"2020-08-01",region,E12000008,South East,29
"2020-12-04",region,E12000009,South West,591
"2020-05-02",region,E12000003,Yorkshire and The Humber,385
"2020-07-31",region,E12000008,South East,41
"2020-07-30",region,E12000008,South East,63
"2020-12-03",region,E12000009,South West,670
"2020-07-29",region,E12000008,South East,80
"2020-05-01",region,E12000003,Yorkshire and The Humber,621
"2020-07-28",region,E12000008,South East,63
"2020-12-02",region,E12000009,South West,650
"2020-07-27",region,E12000008,South East,85
"2020-04-30",region,E12000003,Yorkshire and The Humber,578
"2020-07-26",region,E12000008,South East,37
"2020-12-01",region,E12000009,South West,732
"2020-07-25",region,E12000008,South East,47
"2020-07-24",region,E12000008,South East,63
"2020-04-29",region,E12000003,Yorkshire and The Humber,713
"2020-07-23",region,E12000008,South East,76
"2020-11-30",region,E12000009,South West,799
"2020-07-22",region,E12000008,South East,77
"2020-04-28",region,E12000003,Yorkshire and The Humber,486
"2020-04-27",region,E12000003,Yorkshire and The Humber,510
"2020-04-26",region,E12000003,Yorkshire and The Humber,423
"2020-04-25",region,E12000003,Yorkshire and The Humber,414
"2020-04-24",region,E12000003,Yorkshire and The Humber,592
"2020-04-23",region,E12000003,Yorkshire and The Humber,450
"2020-04-22",region,E12000003,Yorkshire and The Humber,564
"2020-04-21",region,E12000003,Yorkshire and The Humber,350
"2020-04-20",region,E12000003,Yorkshire and The Humber,401
"2020-04-19",region,E12000003,Yorkshire and The Humber,417
"2020-04-18",region,E12000003,Yorkshire and The Humber,364
"2020-04-17",region,E12000003,Yorkshire and The Humber,351
"2020-04-16",region,E12000003,Yorkshire and The Humber,374
"2020-04-15",region,E12000003,Yorkshire and The Humber,473
"2020-04-14",region,E12000003,Yorkshire and The Humber,314
"2020-07-21",region,E12000008,South East,77
"2020-04-13",region,E12000003,Yorkshire and The Humber,326
"2020-11-29",region,E12000009,South West,501
"2020-11-28",region,E12000009,South West,504
"2020-11-27",region,E12000009,South West,699
"2020-11-26",region,E12000009,South West,764
"2020-07-20",region,E12000008,South East,87
"2020-11-25",region,E12000009,South West,848
"2020-11-24",region,E12000009,South West,824
"2020-11-23",region,E12000009,South West,999
"2020-11-22",region,E12000009,South West,572
"2020-04-12",region,E12000003,Yorkshire and The Humber,269
"2020-04-11",region,E12000003,Yorkshire and The Humber,261
"2020-11-21",region,E12000009,South West,693
"2020-04-10",region,E12000003,Yorkshire and The Humber,299
"2020-11-20",region,E12000009,South West,898
"2020-11-19",region,E12000009,South West,990
"2020-04-09",region,E12000003,Yorkshire and The Humber,304
"2020-04-08",region,E12000003,Yorkshire and The Humber,318
"2020-11-18",region,E12000009,South West,1176
"2020-04-07",region,E12000003,Yorkshire and The Humber,336
"2020-11-17",region,E12000009,South West,1296
"2020-11-16",region,E12000009,South West,1733
"2020-11-15",region,E12000009,South West,1059
"2020-11-14",region,E12000009,South West,1256
"2020-04-06",region,E12000003,Yorkshire and The Humber,321
"2020-04-05",region,E12000003,Yorkshire and The Humber,216
"2020-04-04",region,E12000003,Yorkshire and The Humber,202
"2020-04-03",region,E12000003,Yorkshire and The Humber,293
"2020-04-02",region,E12000003,Yorkshire and The Humber,243
"2020-04-01",region,E12000003,Yorkshire and The Humber,297
"2020-11-13",region,E12000009,South West,1713
"2020-11-12",region,E12000009,South West,1559
"2020-11-11",region,E12000009,South West,1592
"2020-07-19",region,E12000008,South East,46
"2020-07-18",region,E12000008,South East,54
"2020-03-31",region,E12000003,Yorkshire and The Humber,319
"2020-03-30",region,E12000003,Yorkshire and The Humber,285
"2020-03-29",region,E12000003,Yorkshire and The Humber,228
"2020-03-28",region,E12000003,Yorkshire and The Humber,208
"2020-03-27",region,E12000003,Yorkshire and The Humber,153
"2020-03-26",region,E12000003,Yorkshire and The Humber,177
"2020-03-25",region,E12000003,Yorkshire and The Humber,151
"2020-03-24",region,E12000003,Yorkshire and The Humber,157
"2020-03-23",region,E12000003,Yorkshire and The Humber,144
"2020-03-22",region,E12000003,Yorkshire and The Humber,95
"2020-03-21",region,E12000003,Yorkshire and The Humber,77
"2020-07-17",region,E12000008,South East,50
"2020-03-20",region,E12000003,Yorkshire and The Humber,59
"2020-11-10",region,E12000009,South West,1774
"2020-03-19",region,E12000003,Yorkshire and The Humber,55
"2020-11-09",region,E12000009,South West,1903
"2020-03-18",region,E12000003,Yorkshire and The Humber,47
"2020-03-17",region,E12000003,Yorkshire and The Humber,31
"2020-11-08",region,E12000009,South West,1292
"2020-11-07",region,E12000009,South West,1165
"2020-03-16",region,E12000003,Yorkshire and The Humber,28
"2020-03-15",region,E12000003,Yorkshire and The Humber,10
"2020-03-14",region,E12000003,Yorkshire and The Humber,12
"2020-03-13",region,E12000003,Yorkshire and The Humber,12
"2020-03-12",region,E12000003,Yorkshire and The Humber,14
"2020-03-11",region,E12000003,Yorkshire and The Humber,10
"2020-03-10",region,E12000003,Yorkshire and The Humber,18
"2020-03-09",region,E12000003,Yorkshire and The Humber,7
"2020-07-16",region,E12000008,South East,63
"2020-07-15",region,E12000008,South East,63
"2020-07-14",region,E12000008,South East,60
"2020-07-13",region,E12000008,South East,69
"2020-03-08",region,E12000003,Yorkshire and The Humber,3
"2020-03-07",region,E12000003,Yorkshire and The Humber,5
"2020-03-06",region,E12000003,Yorkshire and The Humber,1
"2020-11-06",region,E12000009,South West,1481
"2020-07-12",region,E12000008,South East,31
"2020-03-05",region,E12000003,Yorkshire and The Humber,2
"2020-03-04",region,E12000003,Yorkshire and The Humber,2
"2020-03-03",region,E12000003,Yorkshire and The Humber,4
"2020-03-02",region,E12000003,Yorkshire and The Humber,3
"2020-03-01",region,E12000003,Yorkshire and The Humber,2
"2020-02-29",region,E12000003,Yorkshire and The Humber,0
"2020-02-28",region,E12000003,Yorkshire and The Humber,2
"2020-02-27",region,E12000003,Yorkshire and The Humber,1
"2020-02-26",region,E12000003,Yorkshire and The Humber,0
"2020-02-25",region,E12000003,Yorkshire and The Humber,0
"2020-02-24",region,E12000003,Yorkshire and The Humber,0
"2020-02-23",region,E12000003,Yorkshire and The Humber,0
"2020-02-22",region,E12000003,Yorkshire and The Humber,0
"2020-02-21",region,E12000003,Yorkshire and The Humber,0
"2020-02-20",region,E12000003,Yorkshire and The Humber,0
"2020-02-19",region,E12000003,Yorkshire and The Humber,0
"2020-02-18",region,E12000003,Yorkshire and The Humber,0
"2020-02-17",region,E12000003,Yorkshire and The Humber,0
"2020-02-16",region,E12000003,Yorkshire and The Humber,0
"2020-02-15",region,E12000003,Yorkshire and The Humber,0
"2020-11-05",region,E12000009,South West,1556
"2020-07-11",region,E12000008,South East,34
"2020-11-04",region,E12000009,South West,1604
"2020-07-10",region,E12000008,South East,77
"2020-12-28",region,E12000005,West Midlands,117
"2020-12-27",region,E12000005,West Midlands,2669
"2020-02-14",region,E12000003,Yorkshire and The Humber,0
"2020-02-13",region,E12000003,Yorkshire and The Humber,0
"2020-11-03",region,E12000009,South West,1535
"2020-11-02",region,E12000009,South West,1788
"2020-07-09",region,E12000008,South East,85
"2020-07-08",region,E12000008,South East,82
"2020-02-12",region,E12000003,Yorkshire and The Humber,0
"2020-02-11",region,E12000003,Yorkshire and The Humber,0
"2020-11-01",region,E12000009,South West,713
"2020-02-10",region,E12000003,Yorkshire and The Humber,0
"2020-02-09",region,E12000003,Yorkshire and The Humber,0
"2020-02-08",region,E12000003,Yorkshire and The Humber,0
"2020-02-07",region,E12000003,Yorkshire and The Humber,0
"2020-02-06",region,E12000003,Yorkshire and The Humber,0
"2020-02-05",region,E12000003,Yorkshire and The Humber,0
"2020-02-04",region,E12000003,Yorkshire and The Humber,0
"2020-10-31",region,E12000009,South West,851
"2020-02-03",region,E12000003,Yorkshire and The Humber,0
"2020-12-26",region,E12000005,West Midlands,2499
"2020-02-02",region,E12000003,Yorkshire and The Humber,0
"2020-12-25",region,E12000005,West Midlands,978
"2020-02-01",region,E12000003,Yorkshire and The Humber,0
"2020-01-31",region,E12000003,Yorkshire and The Humber,0
"2020-07-07",region,E12000008,South East,55
"2020-12-24",region,E12000005,West Midlands,1951
"2020-07-06",region,E12000008,South East,44
"2020-07-05",region,E12000008,South East,58
"2020-12-23",region,E12000005,West Midlands,2657
"2020-12-22",region,E12000005,West Midlands,2778
"2020-12-21",region,E12000005,West Midlands,2950
"2020-10-30",region,E12000009,South West,1242
"2020-12-20",region,E12000005,West Midlands,2211
"2020-01-30",region,E12000003,Yorkshire and The Humber,1
"2020-10-29",region,E12000009,South West,1410
"2020-07-04",region,E12000008,South East,29
"2020-07-03",region,E12000008,South East,64
"2020-07-02",region,E12000008,South East,60
"2020-07-01",region,E12000008,South East,68
"2020-06-30",region,E12000008,South East,57
"2020-06-29",region,E12000008,South East,80
"2020-06-28",region,E12000008,South East,45
"2020-06-27",region,E12000008,South East,54
"2020-06-26",region,E12000008,South East,65
"2020-06-25",region,E12000008,South East,63
"2020-06-24",region,E12000008,South East,44
"2020-06-23",region,E12000008,South East,59
"2020-06-22",region,E12000008,South East,77
"2020-06-21",region,E12000008,South East,66
"2020-06-20",region,E12000008,South East,65
"2020-06-19",region,E12000008,South East,79
"2020-06-18",region,E12000008,South East,75
"2020-06-17",region,E12000008,South East,82
"2020-06-16",region,E12000008,South East,98
"2020-06-15",region,E12000008,South East,97
"2020-10-28",region,E12000009,South West,1372
"2020-12-19",region,E12000005,West Midlands,1605
"2020-10-27",region,E12000009,South West,1420
"2020-12-18",region,E12000005,West Midlands,2075
"2020-10-26",region,E12000009,South West,1336
"2020-12-17",region,E12000005,West Midlands,2117
"2020-10-25",region,E12000009,South West,903
"2020-10-24",region,E12000009,South West,787
"2020-10-23",region,E12000009,South West,1136
"2020-10-22",region,E12000009,South West,1278
"2020-06-14",region,E12000008,South East,71
"2020-12-16",region,E12000005,West Midlands,2062
"2020-12-15",region,E12000005,West Midlands,2238
"2020-12-14",region,E12000005,West Midlands,2379
"2020-12-13",region,E12000005,West Midlands,1322
"2020-12-12",region,E12000005,West Midlands,1339
"2020-12-11",region,E12000005,West Midlands,1744
"2020-12-10",region,E12000005,West Midlands,1679
"2020-12-09",region,E12000005,West Midlands,1655
"2020-06-13",region,E12000008,South East,66
"2020-06-12",region,E12000008,South East,85
"2020-12-08",region,E12000005,West Midlands,1719
"2020-12-07",region,E12000005,West Midlands,1734
"2020-12-06",region,E12000005,West Midlands,1129
"2020-12-05",region,E12000005,West Midlands,1106
"2020-12-04",region,E12000005,West Midlands,1390
"2020-12-03",region,E12000005,West Midlands,1348
"2020-06-11",region,E12000008,South East,93
"2020-12-02",region,E12000005,West Midlands,1469
"2020-12-01",region,E12000005,West Midlands,1529
"2020-10-21",region,E12000009,South West,1359
"2020-11-30",region,E12000005,West Midlands,1699
"2020-10-20",region,E12000009,South West,1137
"2020-11-29",region,E12000005,West Midlands,1120
"2020-10-19",region,E12000009,South West,1125
"2020-10-18",region,E12000009,South West,586
"2020-10-17",region,E12000009,South West,643
"2020-11-28",region,E12000005,West Midlands,1135
"2020-10-16",region,E12000009,South West,780
"2020-11-27",region,E12000005,West Midlands,1562
"2020-10-15",region,E12000009,South West,672
"2020-11-26",region,E12000005,West Midlands,1695
"2020-11-25",region,E12000005,West Midlands,1912
"2020-11-24",region,E12000005,West Midlands,2023
"2020-11-23",region,E12000005,West Midlands,2242
"2020-11-22",region,E12000005,West Midlands,1472
"2020-10-14",region,E12000009,South West,853
"2020-06-10",region,E12000008,South East,125
"2020-10-13",region,E12000009,South West,949
"2020-10-12",region,E12000009,South West,745
"2020-10-11",region,E12000009,South West,478
"2020-10-10",region,E12000009,South West,562
"2020-10-09",region,E12000009,South West,759
"2020-10-08",region,E12000009,South West,839
"2020-11-21",region,E12000005,West Midlands,1589
"2020-11-20",region,E12000005,West Midlands,2303
"2020-11-19",region,E12000005,West Midlands,2372
"2020-10-07",region,E12000009,South West,794
"2020-10-06",region,E12000009,South West,646
"2020-10-05",region,E12000009,South West,647
"2020-10-04",region,E12000009,South West,429
"2020-06-09",region,E12000008,South East,114
"2020-06-08",region,E12000008,South East,121
"2020-06-07",region,E12000008,South East,61
"2020-06-06",region,E12000008,South East,85
"2020-06-05",region,E12000008,South East,140
"2020-11-18",region,E12000005,West Midlands,2609
"2020-10-03",region,E12000009,South West,396
"2020-10-02",region,E12000009,South West,416
"2020-06-04",region,E12000008,South East,158
"2020-06-03",region,E12000008,South East,136
"2020-06-02",region,E12000008,South East,218
"2020-06-01",region,E12000008,South East,184
"2020-05-31",region,E12000008,South East,134
"2020-05-30",region,E12000008,South East,132
"2020-05-29",region,E12000008,South East,163
"2020-05-28",region,E12000008,South East,202
"2020-05-27",region,E12000008,South East,202
"2020-05-26",region,E12000008,South East,182
"2020-11-17",region,E12000005,West Midlands,3030
"2020-11-16",region,E12000005,West Midlands,3386
"2020-11-15",region,E12000005,West Midlands,2027
"2020-11-14",region,E12000005,West Midlands,2360
"2020-11-13",region,E12000005,West Midlands,3044
"2020-11-12",region,E12000005,West Midlands,3098
"2020-11-11",region,E12000005,West Midlands,3535
"2020-05-25",region,E12000008,South East,187
"2020-05-24",region,E12000008,South East,150
"2020-05-23",region,E12000008,South East,121
"2020-05-22",region,E12000008,South East,247
"2020-10-01",region,E12000009,South West,391
"2020-09-30",region,E12000009,South West,394
"2020-09-29",region,E12000009,South West,268
"2020-09-28",region,E12000009,South West,318
"2020-09-27",region,E12000009,South West,118
"2020-09-26",region,E12000009,South West,130
"2020-09-25",region,E12000009,South West,217
"2020-09-24",region,E12000009,South West,207
"2020-09-23",region,E12000009,South West,171
"2020-05-21",region,E12000008,South East,303
"2020-05-20",region,E12000008,South East,340
"2020-05-19",region,E12000008,South East,386
"2020-11-10",region,E12000005,West Midlands,3641
"2020-05-18",region,E12000008,South East,359
"2020-11-09",region,E12000005,West Midlands,3929
"2020-11-08",region,E12000005,West Midlands,2448
"2020-11-07",region,E12000005,West Midlands,2268
"2020-11-06",region,E12000005,West Midlands,2795
"2020-11-05",region,E12000005,West Midlands,2833
"2020-05-17",region,E12000008,South East,222
"2020-05-16",region,E12000008,South East,191
"2020-05-15",region,E12000008,South East,263
"2020-09-22",region,E12000009,South West,150
"2020-09-21",region,E12000009,South West,150
"2020-09-20",region,E12000009,South West,143
"2020-09-19",region,E12000009,South West,126
"2020-05-14",region,E12000008,South East,295
"2020-09-18",region,E12000009,South West,124
"2020-09-17",region,E12000009,South West,107
"2020-09-16",region,E12000009,South West,74
"2020-09-15",region,E12000009,South West,86
"2020-11-04",region,E12000005,West Midlands,2741
"2020-11-03",region,E12000005,West Midlands,3102
"2020-11-02",region,E12000005,West Midlands,3644
"2020-11-01",region,E12000005,West Midlands,1614
"2020-10-31",region,E12000005,West Midlands,1939
"2020-10-30",region,E12000005,West Midlands,2590
"2020-10-29",region,E12000005,West Midlands,2487
"2020-05-13",region,E12000008,South East,484
"2020-09-14",region,E12000009,South West,77
"2020-10-28",region,E12000005,West Midlands,2541
"2020-10-27",region,E12000005,West Midlands,2426
"2020-05-12",region,E12000008,South East,411
"2020-05-11",region,E12000008,South East,477
"2020-05-10",region,E12000008,South East,308
"2020-10-26",region,E12000005,West Midlands,2634
"2020-10-25",region,E12000005,West Midlands,1588
"2020-10-24",region,E12000005,West Midlands,1545
"2020-05-09",region,E12000008,South East,247
"2020-05-08",region,E12000008,South East,352
"2020-09-13",region,E12000009,South West,55
"2020-10-23",region,E12000005,West Midlands,2034
"2020-05-07",region,E12000008,South East,420
"2020-05-06",region,E12000008,South East,444
"2020-05-05",region,E12000008,South East,474
"2020-05-04",region,E12000008,South East,488
"2020-05-03",region,E12000008,South East,363
"2020-05-02",region,E12000008,South East,417
"2020-05-01",region,E12000008,South East,523
"2020-04-30",region,E12000008,South East,650
"2020-04-29",region,E12000008,South East,690
"2020-04-28",region,E12000008,South East,659
"2020-09-12",region,E12000009,South West,63
"2020-04-27",region,E12000008,South East,555
"2020-04-26",region,E12000008,South East,501
"2020-04-25",region,E12000008,South East,517
"2020-04-24",region,E12000008,South East,657
"2020-04-23",region,E12000008,South East,680
"2020-04-22",region,E12000008,South East,693
"2020-10-22",region,E12000005,West Midlands,2111
"2020-04-21",region,E12000008,South East,632
"2020-10-21",region,E12000005,West Midlands,2227
"2020-04-20",region,E12000008,South East,490
"2020-04-19",region,E12000008,South East,414
"2020-04-18",region,E12000008,South East,523
"2020-04-17",region,E12000008,South East,706
"2020-04-16",region,E12000008,South East,656
"2020-09-11",region,E12000009,South West,94
"2020-10-20",region,E12000005,West Midlands,2272
"2020-10-19",region,E12000005,West Midlands,2203
"2020-10-18",region,E12000005,West Midlands,1186
"2020-10-17",region,E12000005,West Midlands,1234
"2020-10-16",region,E12000005,West Midlands,1618
"2020-10-15",region,E12000005,West Midlands,1586
"2020-10-14",region,E12000005,West Midlands,1573
"2020-10-13",region,E12000005,West Midlands,1489
"2020-10-12",region,E12000005,West Midlands,1498
"2020-10-11",region,E12000005,West Midlands,916
"2020-10-10",region,E12000005,West Midlands,920
"2020-04-15",region,E12000008,South East,712
"2020-04-14",region,E12000008,South East,554
"2020-04-13",region,E12000008,South East,576
"2020-04-12",region,E12000008,South East,484
"2020-09-10",region,E12000009,South West,84
"2020-09-09",region,E12000009,South West,75
"2020-09-08",region,E12000009,South West,75
"2020-09-07",region,E12000009,South West,97
"2020-09-06",region,E12000009,South West,73
"2020-09-05",region,E12000009,South West,83
"2020-09-04",region,E12000009,South West,132
"2020-10-09",region,E12000005,West Midlands,1190
"2020-10-08",region,E12000005,West Midlands,1265
"2020-04-11",region,E12000008,South East,381
"2020-04-10",region,E12000008,South East,576
"2020-04-09",region,E12000008,South East,523
"2020-04-08",region,E12000008,South East,564
"2020-04-07",region,E12000008,South East,718
"2020-04-06",region,E12000008,South East,592
"2020-04-05",region,E12000008,South East,424
"2020-09-03",region,E12000009,South West,146
"2020-04-04",region,E12000008,South East,455
"2020-04-03",region,E12000008,South East,518
"2020-09-02",region,E12000009,South West,131
"2020-10-07",region,E12000005,West Midlands,1216
"2020-09-01",region,E12000009,South West,99
"2020-08-31",region,E12000009,South West,57
"2020-08-30",region,E12000009,South West,34
"2020-08-29",region,E12000009,South West,50
"2020-08-28",region,E12000009,South West,72
"2020-08-27",region,E12000009,South West,56
"2020-08-26",region,E12000009,South West,62
"2020-04-02",region,E12000008,South East,484
"2020-04-01",region,E12000008,South East,547
"2020-03-31",region,E12000008,South East,470
"2020-08-25",region,E12000009,South West,50
"2020-08-24",region,E12000009,South West,49
"2020-08-23",region,E12000009,South West,41
"2020-08-22",region,E12000009,South West,39
"2020-08-21",region,E12000009,South West,64
"2020-08-20",region,E12000009,South West,85
"2020-10-06",region,E12000005,West Midlands,1216
"2020-03-30",region,E12000008,South East,477
"2020-03-29",region,E12000008,South East,295
"2020-10-05",region,E12000005,West Midlands,1156
"2020-08-19",region,E12000009,South West,69
"2020-03-28",region,E12000008,South East,339
"2020-03-27",region,E12000008,South East,330
"2020-03-26",region,E12000008,South East,319
"2020-08-18",region,E12000009,South West,58
"2020-08-17",region,E12000009,South West,48
"2020-10-04",region,E12000005,West Midlands,684
"2020-08-16",region,E12000009,South West,37
"2020-08-15",region,E12000009,South West,24
"2020-03-25",region,E12000008,South East,306
"2020-03-24",region,E12000008,South East,236
"2020-08-14",region,E12000009,South West,55
"2020-08-13",region,E12000009,South West,53
"2020-03-23",region,E12000008,South East,282
"2020-03-22",region,E12000008,South East,170
"2020-03-21",region,E12000008,South East,128
"2020-10-03",region,E12000005,West Midlands,741
"2020-10-02",region,E12000005,West Midlands,940
"2020-03-20",region,E12000008,South East,127
"2020-08-12",region,E12000009,South West,42
"2020-10-01",region,E12000005,West Midlands,886
"2020-03-19",region,E12000008,South East,127
"2020-08-11",region,E12000009,South West,41
"2020-03-18",region,E12000008,South East,122
"2020-03-17",region,E12000008,South East,89
"2020-03-16",region,E12000008,South East,78
"2020-03-15",region,E12000008,South East,53
"2020-03-14",region,E12000008,South East,41
"2020-08-10",region,E12000009,South West,42
"2020-09-30",region,E12000005,West Midlands,936
"2020-03-13",region,E12000008,South East,53
"2020-03-12",region,E12000008,South East,86
"2020-03-11",region,E12000008,South East,50
"2020-03-10",region,E12000008,South East,36
"2020-03-09",region,E12000008,South East,24
"2020-03-08",region,E12000008,South East,10
"2020-03-07",region,E12000008,South East,4
"2020-08-09",region,E12000009,South West,15
"2020-03-06",region,E12000008,South East,16
"2020-03-05",region,E12000008,South East,5
"2020-03-04",region,E12000008,South East,7
"2020-03-03",region,E12000008,South East,9
"2020-09-29",region,E12000005,West Midlands,753
"2020-03-02",region,E12000008,South East,1
"2020-03-01",region,E12000008,South East,0
"2020-09-28",region,E12000005,West Midlands,693
"2020-09-27",region,E12000005,West Midlands,495
"2020-09-26",region,E12000005,West Midlands,565
"2020-09-25",region,E12000005,West Midlands,601
"2020-09-24",region,E12000005,West Midlands,690
"2020-09-23",region,E12000005,West Midlands,684
"2020-09-22",region,E12000005,West Midlands,610
"2020-09-21",region,E12000005,West Midlands,646
"2020-09-20",region,E12000005,West Midlands,598
"2020-08-08",region,E12000009,South West,25
"2020-09-19",region,E12000005,West Midlands,580
"2020-09-18",region,E12000005,West Midlands,581
"2020-09-17",region,E12000005,West Midlands,507
"2020-09-16",region,E12000005,West Midlands,457
"2020-09-15",region,E12000005,West Midlands,362
"2020-09-14",region,E12000005,West Midlands,323
"2020-02-29",region,E12000008,South East,2
"2020-02-28",region,E12000008,South East,2
"2020-02-27",region,E12000008,South East,2
"2020-02-26",region,E12000008,South East,0
"2020-09-13",region,E12000005,West Midlands,218
"2020-09-12",region,E12000005,West Midlands,290
"2020-02-25",region,E12000008,South East,1
"2020-09-11",region,E12000005,West Midlands,359
"2020-02-24",region,E12000008,South East,1
"2020-02-23",region,E12000008,South East,1
"2020-02-22",region,E12000008,South East,0
"2020-09-10",region,E12000005,West Midlands,385
"2020-08-07",region,E12000009,South West,41
"2020-08-06",region,E12000009,South West,45
"2020-08-05",region,E12000009,South West,40
"2020-08-04",region,E12000009,South West,54
"2020-09-09",region,E12000005,West Midlands,386
"2020-08-03",region,E12000009,South West,43
"2020-08-02",region,E12000009,South West,10
"2020-08-01",region,E12000009,South West,9
"2020-07-31",region,E12000009,South West,29
"2020-07-30",region,E12000009,South West,63
"2020-02-21",region,E12000008,South East,0
"2020-07-29",region,E12000009,South West,53
"2020-02-20",region,E12000008,South East,0
"2020-02-19",region,E12000008,South East,0
